Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
BUKIT PASOH CONSERVATION AREA,277/279 New Bridge Road ,236,Land,6280000,26599,2471,10-FEB-2010,Shop House,Freehold,Resale,02,08,088751,Central Region,Outram
N.A.,231 Cantonment Road ,246,Land,6280000,25580,2376,11-FEB-2010,Shop House,Freehold,Resale,02,08,089764,Central Region,Bukit Merah
N.A.,3/5 Neil Road ,253,Land,4559900,18045,1676,11-FEB-2010,Shop House,99 Yrs From 24/04/2000,Resale,02,08,088805,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,42 Blair Road ,139,Land,3550000,25595,2378,15-MAR-2010,Shop House,Freehold,Resale,02,08,089942,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,45 Neil Road ,140,Land,1800000,12866,1195,19-MAR-2010,Shop House,99 Yrs From 07/07/1989,Resale,02,08,088826,Central Region,Outram
CHINATOWN PLAZA,34 Craig Road  #B1-03 ,38,Strata,325000,8553,795,24-MAR-2010,Retail,Freehold,Resale,02,08,089673,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,42 Tras Street ,124,Land,2880000,23151,2151,21-APR-2010,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078981,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,51/51A Neil Road ,175,Land,4700000,26872,2497,22-APR-2010,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088829,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,26 Tanjong Pagar Road ,155,Land,2500000,16181,1503,22-APR-2010,Shop House,99 Yrs From 14/02/2000,Resale,02,08,088449,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,77 Duxton Road ,112,Land,3150000,28175,2618,29-APR-2010,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089536,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,78 Duxton Road ,110,Land,3150000,28662,2663,29-APR-2010,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089537,Central Region,Outram
N.A.,20 Duxton Road ,108,Land,2350000,21820,2027,04-MAY-2010,Shop House,99 Yrs From 14/02/2000,Resale,02,08,089486,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,17 Blair Road ,197,Land,3730000,18963,1762,11-MAY-2010,Shop House,Freehold,Resale,02,08,089917,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,19 Blair Road ,196,Land,3740000,19072,1772,11-MAY-2010,Shop House,Freehold,Resale,02,08,089919,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,72 Duxton Road ,100,Land,2800000,28112,2612,02-JUN-2010,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089531,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,32/32A/33/33A Duxton Road ,181,Land,3000000,16547,1537,15-JUN-2010,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089496,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,60 Tras Street ,174,Land,5000000,28769,2673,21-JUL-2010,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078999,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,79 Duxton Road ,111,Land,3200000,28907,2686,21-JUL-2010,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089538,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,60 Duxton Road ,104,Land,2000000,19231,1787,23-JUL-2010,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089524,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,59 Duxton Road ,106,Land,2000000,18797,1746,23-JUL-2010,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089523,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,26A Everton Road ,139,Land,3350000,24101,2239,27-JUL-2010,Shop House,Freehold,Resale,02,08,089381,Central Region,Bukit Merah
N.A.,21 Duxton Road ,112,Land,2350000,21057,1956,29-JUL-2010,Shop House,99 Yrs From 14/02/2000,Resale,02,08,089487,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,47 Cantonment Road ,122,Land,4000000,32680,3036,02-AUG-2010,Shop House,Freehold,Resale,02,08,089749,Central Region,Bukit Merah
N.A.,96/98 Tanjong Pagar Road ,190,Land,3350000,17595,1635,02-AUG-2010,Shop House,99 Yrs From 27/09/1988,Resale,02,08,088519,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,10 Duxton Hill ,140,Land,3643750,26045,2420,10-AUG-2010,Shop House,99 Yrs From 05/07/1989,Resale,02,08,089594,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,9 Duxton Hill ,147,Land,2186250,14913,1385,10-AUG-2010,Shop House,99 Yrs From 14/07/1989,Resale,02,08,089593,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,34/36 Tras Street ,187,Land,3830000,20438,1899,11-AUG-2010,Shop House,99 Yrs From 14/03/1995,Resale,02,07,079026,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,35 Duxton Road ,95,Land,1800000,18927,1758,13-AUG-2010,Shop House,99 Yrs From 25/03/1988,Resale,02,08,089499,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,34 Duxton Road ,92,Land,1800000,19481,1810,13-AUG-2010,Shop House,99 Yrs From 25/03/1988,Resale,02,08,089498,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,63 Tanjong Pagar Road ,146,Land,3300000,22541,2094,13-AUG-2010,Shop House,99 Yrs From 07/04/1992,Resale,02,08,088484,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,74 Duxton Road ,115,Land,3350000,29232,2716,13-AUG-2010,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089533,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,33/35/37 Tras Street ,413,Land,7800000,18868,1753,19-AUG-2010,Shop House,99 Yrs From 08/04/1994,Resale,02,07,078973,Central Region,Outram
N.A.,19 Duxton Road ,117,Land,2100000,18010,1673,19-AUG-2010,Shop House,99 Yrs From 24/04/2000,Resale,02,08,089485,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,39 Tras Street ,136,Land,3050000,22426,2083,24-AUG-2010,Shop House,99 Yrs From 04/07/1994,Resale,02,07,078978,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,38/39 Craig Road ,346,Land,6900000,19931,1852,06-SEP-2010,Shop House,99 Yrs From 08/07/1989,Resale,02,08,089677,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,26 Duxton Hill ,85,Land,1950000,22834,2121,09-SEP-2010,Shop House,99 Yrs From 06/07/1989,Resale,02,08,089609,Central Region,Outram
N.A.,41/43/43A/43B/43C Tanjong Pagar Road ,316,Land,9037500,28564,2654,20-SEP-2010,Shop House,99 Yrs From 16/12/1994,Resale,02,08,088464,Central Region,Outram
N.A.,28 Tanjong Pagar Road ,134,Land,3000000,22472,2088,30-SEP-2010,Shop House,99 Yrs From 17/01/2000,Resale,02,08,088451,Central Region,Outram
N.A.,16 Duxton Road ,137,Land,2950000,21517,1999,15-OCT-2010,Shop House,99 Yrs From 14/02/2000,Resale,02,08,089482,Central Region,Outram
N.A.,57/57A Neil Road ,129,Land,2750000,21334,1982,25-OCT-2010,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088893,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,12 Everton Road ,130,Land,3500000,26902,2499,26-OCT-2010,Shop House,Freehold,Resale,02,08,089368,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,78 Tras Street ,172,Land,4880000,28356,2634,28-OCT-2010,Shop House,99 Yrs From 15/03/1995,Resale,02,07,079017,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,76 Tras Street ,179,Land,4880000,27339,2540,28-OCT-2010,Shop House,99 Yrs From 15/03/1995,Resale,02,07,079015,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,77/77A/77B Tanjong Pagar Road ,140,Land,3600000,25641,2382,09-NOV-2010,Shop House,99 Yrs From 07/04/1992,Resale,02,08,088498,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,72 Tras Street ,187,Land,6000000,32120,2984,22-NOV-2010,Shop House,99 Yrs From 15/03/1995,Resale,02,07,079011,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,13/13A/13B Teo Hong Road ,161,Land,5600000,34804,3233,22-NOV-2010,Shop House,Freehold,Resale,02,08,088327,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,43/43A/43B Keong Saik Road ,107,Land,3600000,33771,3137,30-NOV-2010,Shop House,Freehold,Resale,02,08,089147,Central Region,Outram
SINGAPORE INSTITUTE OF ARCHITECTS,81/81A/81B Neil Road ,198,Land,4700000,23690,2201,30-NOV-2010,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088905,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,40 Tras Street ,127,Land,3150000,24823,2306,06-DEC-2010,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078979,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,85 Tanjong Pagar Road ,123,Land,3900000,31811,2955,06-DEC-2010,Shop House,99 Yrs From 07/04/1992,Resale,02,08,088506,Central Region,Outram
N.A.,29/31 Tanjong Pagar Road ,276,Land,9380000,34047,3163,21-DEC-2010,Shop House,99 Yrs From 19/12/1994,Resale,02,08,088452,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,37/39 Tanjong Pagar Road ,285,Land,9000000,31546,2931,06-JAN-2011,Shop House,99 Yrs From 16/12/1994,Resale,02,08,088460,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,38 Duxton Hill ,115,Land,4800000,41775,3881,28-FEB-2011,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089616,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,59 Duxton Road ,106,Land,3253800,30581,2841,22-MAR-2011,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089523,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-17 ,30,Strata,918000,30600,2843,04-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-07 ,24,Strata,918000,38250,3554,04-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-15 ,34,Strata,1316000,38706,3596,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-14 ,34,Strata,1278000,37588,3492,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-13 ,34,Strata,1278000,37588,3492,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-16 ,109,Strata,3880000,35596,3307,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-12 ,34,Strata,1278000,37588,3492,13-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
QUEENSWAY SHOPPING CENTRE,1 Queensway  #01-10 ,35,Strata,2030000,58000,5388,23-JUL-2019,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-23 ,16,Strata,680000,42500,3948,14-OCT-2019,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
N.A.,243/243A Outram Road ,142,Land,5180000,36479,3389,29-OCT-2019,Shop House,Freehold,Resale,03,16,169045,Central Region,Bukit Merah
N.A.,257/257A/257B Outram Road ,142,Land,6600000,46381,4309,23-DEC-2019,Shop House,Freehold,Resale,03,16,169055,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #01-21 ,24,Strata,460000,19167,1781,01-JUL-2013,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,29 Kampong Bahru Road ,86,Land,3200000,37253,3461,01-JUL-2013,Shop House,Freehold,Resale,03,16,169352,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,27 Kampong Bahru Road ,84,Land,3800000,45455,4223,05-AUG-2013,Shop House,Freehold,Resale,03,16,169351,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-25 ,16,Strata,918000,57375,5330,25-OCT-2013,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
ALEXANDRA CENTRAL,321 Alexandra Road  #02-16 ,40,Strata,1851000,46275,4299,25-OCT-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #01-55 ,46,Strata,3800000,82609,7675,25-OCT-2013,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
BLAIR PLAIN CONSERVATION AREA,29 Kampong Bahru Road ,86,Land,3820000,44470,4131,07-NOV-2013,Shop House,Freehold,Resale,03,16,169352,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,27 Kampong Bahru Road ,84,Land,3880000,46411,4312,15-NOV-2013,Shop House,Freehold,Resale,03,16,169351,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #01-42 ,42,Strata,3000000,71429,6636,23-DEC-2013,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
CONCORDE SHOPPING CENTRE,317 Outram Road  #02-63 ,39,Strata,700000,17949,1667,17-FEB-2014,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #01-55 ,46,Strata,4800000,104348,9694,19-FEB-2014,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
ALEXANDRA CENTRAL,321 Alexandra Road  #02-14 ,102,Strata,5270000,51667,4800,28-APR-2014,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,65 Kampong Bahru Road ,110,Land,5200000,47445,4408,28-MAY-2014,Shop House,Freehold,Resale,03,16,169370,Central Region,Bukit Merah
QUEENSWAY SHOPPING CENTRE,1 Queensway  #02-21 ,13,Strata,650000,50000,4645,30-MAY-2014,Retail,Freehold,Resale,03,14,149053,Central Region,Queenstown
YONG SIAK VIEW,23 Yong Siak Street ,135,Strata,3020000,22370,2078,18-JUN-2014,Shop House,Freehold,Resale,03,16,168652,Central Region,Bukit Merah
CONCORDE SHOPPING CENTRE,317 Outram Road  #B1-22 ,34,Strata,590000,17353,1612,08-JUL-2014,Retail,99 Yrs From 16/06/1980,Resale,03,16,169075,Central Region,Bukit Merah

