Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
CENTROPOD @ CHANGI,80 Changi Road  #01-03 ,21,Strata,825100,39290,3650,04-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-61 ,11,Strata,302000,27455,2551,04-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-29 ,22,Strata,663100,30141,2800,04-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-12 ,19,Strata,501100,26374,2450,04-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-66 ,12,Strata,329400,27450,2550,04-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-06 ,17,Strata,485000,28529,2650,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-60 ,11,Strata,302000,27455,2551,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-26 ,31,Strata,911000,29387,2730,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-17/22 ,36,Strata,1588800,44133,4100,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-35 ,9,Strata,290100,32233,2995,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-34 ,11,Strata,313800,28527,2650,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-30 ,22,Strata,663100,30141,2800,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-40 ,13,Strata,356900,27454,2551,05-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-15 ,19,Strata,501100,26374,2450,06-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-36 ,11,Strata,432200,39291,3650,09-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-09 ,13,Strata,489800,37677,3500,09-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #02-52 ,12,Strata,335900,27992,2600,09-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang
CENTROPOD @ CHANGI,80 Changi Road  #01-34 ,19,Strata,756700,39826,3700,09-JAN-2012,Retail,Freehold,New Sale,14,41,419715,Central Region,Geylang

